ObjectID,GlobalID,Voluntary Consent to Participate,ID1,Q1a,Zip_code,Nearest_Town,ID2,ID3,ID3b,ID4,ID4b,ID5,ID5a,ID6,ID7,ID7a,ID8,ID9,ID10,ID11,ID12,ID13,ID14,ID14b1,ID15,ID16,IDI6a,ID17,ID17a,ID17b,ID17c,ID17d,ID17e,ID18,ID19,ID20,ID21,ID21b,ID22,ID23,ID24,ID25,ID26,ID27,ID28a,ID28b,ID28c,ID29,ID29a,ID29bi,ID29bii,ID29biii,ID29biv,ID29bv,ID29bvi,ID29ci,ID29Cii,ID29Ciii,ID29Civ,ID29Cv,ID29Cvi,ID29di,ID29dii,ID29diii,ID29div,ID29e,ID29f,ID29g,ID29h,ID29i,ID29j,ID29k,ID29l,ID29m,ID30,ID31,ID32,ID32a,ID33,CreationDate,Creator,EditDate,Editor,x,y,ID14_2,ID14_3,ID14_7,ID14_5,ID14_6,ID14_0,ID14_4,ID14_8,ID14_1,ID14_9,ID21_5,ID21_2,ID21_7,ID21_6,ID21_3,ID21_0,ID21_4,ID21_1,ID29_2,ID29_5,ID29_6,ID29_8,ID29_3,ID29_4,ID29_7,ID29_0,ID29_1
220,5ac86883-d021-4307-a264-4bdc6c474f99,Agree,Bovill,Bovill,83806,Bovill,7,Once a week,,Mobile phone weather app,,0,,5,5,5,100,5,3,5,5,5,Done_nothing,,4,5,5,4,6,3,3,4,4,5,5,5,Done_nothing,,5,5,5,5,5,5,6,Never,1,Done_nothing,,4,5,2,5,4,4,4,4,3,3,4,4,4,3,4,3,3,5,5,5,5,5,6,6,6,31-45,College undergraduate degree,Industry/Business,manufacturing analyst,,0.001983796,frusere_ui_uidaho,0.001983796,frusere_ui_uidaho,-116.9965459,46.72813689,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
221,1c89cf83-3ad9-420b-a307-e440d4ac9517,Agree,Bovill,Bovill,83806,Bovill,15,Once a day,,Mobile phone weather app,,1,5,6,6,5,100,3,3,4,4,4,"Done_nothing,Bought_an_air_conditioner_for_m",,6,5,5,4,5,5,6,4,4,5,6,5,Don't_feel_it's_an_issue,,4,5,6,3,5,6,6,Over 10 years,4,"Made_my_home/property/business_,Insured_my_property/business,Don't_open_windows_during_fire_",,3,4,3,4,4,4,4,4,4,4,5,5,3,4,4,3,4,5,5,4,4,5,5,4,5,46-65,High school graduate,Government/Social Services,,,0.004513889,frusere_ui_uidaho,0.004513889,frusere_ui_uidaho,-116.9959081,46.72747028,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
222,a3c23d78-fcaf-4b54-ab1c-502c30c83c4a,Agree,83806,Bovill,83806,Bovill,29,Once a day,,Mobile phone weather app,,1,5,5,5,5,100,5,5,5,5,4,Spent_less_time_outdoors,,5,5,4,4,4,4,4,4,4,5,5,4,Done_nothing,,6,6,5,4,5,5,5,Never,5,"Spent_less_time_outdoors,other",Have a bag packed all summet,3,3,3,4,4,4,5,5,4,4,4,4,4,5,5,5,4,5,5,4,5,4,3,4,4,46-65,Some College,Retired,,,0.007829861,frusere_ui_uidaho,0.007829861,frusere_ui_uidaho,-116.9965459,46.72813689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
223,4e18097d-f729-402c-9e94-f24fc57f3bb0,Agree,Bovill,Bovill,83806,Bovill,9,Once a day,,Mobile phone weather app,,1,4,5,5,5,95,5,6,4,5,5,Spent_less_time_outdoors,,6,6,5,3,5,3,4,3,2,6,7,7,"Made_my_home_more_water_efficie,Made_my_garden_more_drought_tol,Planted_different/drought_toler,Used_irrigation",,6,6,6,2,5,6,6,Over 10 years,5,"Made_my_home/property/business_,Educated_employees_on_fire_prev",,4,5,4,5,4,5,5,5,5,4,3,4,5,5,5,5,4,7,7,2,6,6,6,6,6,Over 65,High school graduate,Retired,,,0.010716435,frusere_ui_uidaho,0.010716435,frusere_ui_uidaho,-116.9962188,46.72758185,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0
224,5144951a-b2d5-40da-b9b0-7991ff2849ac,Agree,Bovill,Bovill,83806,Bovill,12,other,3-4  times per day,Mobile phone weather app,,0,,6,6,6,80,6,4,6,6,6,"Bought_an_air_conditioner_for_m,Made_my_home_more_energy_effici",,5,3,3,5,5,3,3,3,3,6,6,6,"Used_irrigation,Planted_different/drought_toler",,7,7,6,2,6,7,7,Over 10 years,5,"Spent_less_time_outdoors,Insured_my_property/business,Don't_open_windows_during_fire_",,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,3,4,6,6,4,4,7,7,6,6,46-65,Technical or vocational school,Government/Social Services,,The day seem hotter longer dry and sunny,0.014195602,frusere_ui_uidaho,0.014195602,frusere_ui_uidaho,-116.9967599,46.72785501,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
225,b53c7521-043f-4dc9-b43f-d0563044f67a,Agree,Bovill,Bovill,83806,Bovill,10,Once a week,,Mobile phone weather app,,1,7,7,6,6,90,7,2,5,7,6,"Spent_less_time_outdoors,Bought_an_air_conditioner_for_m",,7,6,6,6,7,3,4,2,3,6,4,4,Don't_feel_it's_an_issue,,7,7,7,1,7,4,4,Never,5,Made_my_home/property/business_,,5,5,5,5,5,5,4,4,4,4,5,5,5,4,4,4,3,3,5,5,5,3,3,5,5,46-65,Some College,Healthcare,,,0.016880787,frusere_ui_uidaho,0.016880787,frusere_ui_uidaho,-116.9962217,46.72772485,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
226,85064b86-bd74-413e-963d-6574dd739077,Agree,Bovill,Bovill,83806,Bovill,16,Once a day,,Mobile phone weather app,,0,,4,4,,90,4,4,4,4,4,Spent_less_time_outdoors,,4,4,,4,4,4,4,4,4,4,4,4,Done_nothing,,4,4,4,4,4,5,4,Never,3,Don't_feel_it's_an_issue,,1,2,1,2,1,1,3,3,3,3,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,46-65,High school graduate,Transportation/Utilities,,,0.009907407,frusere_ui_uidaho,0.009907407,frusere_ui_uidaho,-116.9972047,46.72791844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
227,315389af-d18b-4af8-8554-97fa86290da0,Agree,Bovill,Bovill,83806,Bovill,25,Once a day,,Mobile phone weather app,,1,5,5,6,4,100,4,3,5,4,5,"Spent_less_time_outdoors,Bought_an_air_conditioner_for_m",,6,5,4,4,6,4,5,4,3,6,4,4,"Made_my_home_more_water_efficie,Used_irrigation",,6,5,5,4,5,4,5,In the past year,4,"Made_my_home/property/business_,Don't_open_windows_during_fire_",,3,4,2,4,4,5,4,5,5,4,2,4,3,4,5,4,5,6,5,3,5,4,4,5,5,18-30,College undergraduate degree,Government/Social Services,,,0.013342593,frusere_ui_uidaho,0.013342593,frusere_ui_uidaho,-116.997668,46.72802053,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
228,6a522d70-194e-4c4e-9fdb-0b9b5b2d298f,Agree,Bovill,Bovill,83806,Bovill,24,Once a day,,Mobile phone weather app,,1,5,6,6,6,108,5,5,6,4,6,"Spent_less_time_outdoors,Bought_an_air_conditioner_for_m,Made_my_home_more_energy_effici,Spent_more_time_in_public_space",,5,5,5,5,7,3,5,3,3,6,7,6,"Spent_less_time_outdoors,Planted_different/drought_toler",,6,6,6,3,5,7,7,Between 1 and 2 years,5,"Don't_open_windows_during_fire_,Made_my_home/property/business_",,4,5,4,5,4,4,3,3,3,2,2,3,4,4,4,4,3,6,6,3,6,7,7,7,7,31-45,Technical or vocational school,Government/Social Services,Daycare,,0.0159375,frusere_ui_uidaho,0.0159375,frusere_ui_uidaho,-116.9977337,46.72797966,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
229,83c8b97b-fb2e-4ce6-9117-523810003cb9,Agree,Bovill,Bovill,83806,Bovill,48,Once a day,,Mobile phone weather app,,1,4,6,6,4,90,6,4,6,4,4,"Spent_less_time_outdoors,Bought_an_air_conditioner_for_m,Made_my_home_more_energy_effici,Spent_more_time_in_public_space",,7,3,3,2,4,4,4,4,5,6,4,4,"Spent_less_time_outdoors,Planted_different/drought_toler",,6,6,5,4,6,4,4,Over 10 years,5,"Made_my_home/property/business_,Insured_my_property/business",,5,3,1,3,3,3,4,4,3,3,4,4,4,4,4,3,4,5,4,5,5,4,1,2,2,Over 65,High school graduate,Retired,,,0.018476852,frusere_ui_uidaho,0.018476852,frusere_ui_uidaho,-116.9962217,46.72772485,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
230,49dfb17b-74ff-4c0d-98ee-885bc67e86aa,Agree,Bovill,Bovill,83806,Bovill,26,Once a day,,Mobile phone weather app,,1,4,3,5,5,95,4,4,4,4,4,Don't_feel_it's_an_issue,,4,4,,4,5,3,3,4,4,4,4,4,Don't_feel_it's_an_issue,,5,5,4,3,4,4,5,In the past year,4,Made_my_home/property/business_,,3,3,2,2,2,4,3,3,3,3,4,2,3,3,3,2,4,4,4,4,4,4,4,4,4,46-65,Some College,Transportation/Utilities,,,0.021361111,frusere_ui_uidaho,0.021361111,frusere_ui_uidaho,-116.9966347,46.72812095,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
231,61e94898-b4d8-48d5-9b96-9f77c78b6ba8,Agree,Bovill,Bovill,83806,Bovill,36,Once a day,,Local TV,,1,5,5,6,5,100,6,5,1,4,4,"Don't_feel_it's_an_issue,Bought_an_air_conditioner_for_m",,6,5,5,6,6,6,5,1,2,6,5,5,Don't_feel_it's_an_issue,,7,7,7,2,6,7,7,Over 10 years,5,Insured_my_property/business,,3,3,3,3,4,4,4,4,4,4,4,4,3,3,4,5,1,7,6,2,7,7,7,7,7,31-45,Some College,Unemployed,not employed,Growing up i remember heavy snowfall lots of snow. now its way less snow and not as heavy snowfall. winter is also a lot shorter,0.025407407,frusere_ui_uidaho,0.025407407,frusere_ui_uidaho,-116.9962217,46.72772485,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
232,8bf343d6-5b71-4d50-b1ae-d926b495b461,Agree,Bovill,Bovill,83806,Bovill,12,Once a week,,Word of mouth,,1,7,1,7,6,101,4,4,3,7,4,"Spent_less_time_outdoors,Bought_an_air_conditioner_for_m",,2,4,,3,6,4,6,4,5,4,4,4,Spent_less_time_outdoors,,6,6,6,3,4,6,4,Between 2 and 5 years,4,"Don't_open_windows_during_fire_,Spent_less_time_outdoors",,3,5,3,4,4,3,3,3,3,2,2,3,3,3,3,3,3,6,4,4,6,4,4,4,4,Over 65,Some high school,Retired,,,0.027905093,frusere_ui_uidaho,0.027905093,frusere_ui_uidaho,-116.9965459,46.72813689,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
233,2f6ee132-3570-4237-8812-a48aefd478d8,Agree,Bovill,Bovill,83806,Bovill,42,Once a week,,Mobile phone weather app,,1,4,6,4,,100,4,2,6,7,6,"Bought_an_air_conditioner_for_m,Spent_more_time_in_public_space",,4,5,5,4,7,3,6,4,4,6,4,4,Spent_less_time_outdoors,,6,6,6,4,5,5,6,Over 10 years,5,"Made_my_home/property/business_,Don't_open_windows_during_fire_,Educated_employees_on_fire_prev",,4,4,3,5,4,4,3,4,3,3,4,4,4,4,4,4,3,5,6,6,4,4,4,4,4,31-45,Some high school,Construction/Maintenance,,when i was a kid the snow in Bovill was a lot more winter started a lot sooner. i remember having snow on halloween and now we are lucky to have snow for christmas,0.032787037,frusere_ui_uidaho,0.032787037,frusere_ui_uidaho,-116.9970443,46.72813018,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
323,55d268f6-654d-41e5-865b-1def428e8a62,Agree,Bovill,Bovill,83806,Bovill,25,Once a day,,Mobile phone weather app,,1,4,4,5,5,90,5,5,4,4,4,"Spent_less_time_outdoors,Bought_an_air_conditioner_for_m,Don't_feel_it's_an_issue",,6,6,6,5,5,3,4,4,4,5,4,4,"Spent_less_time_outdoors,Don't_feel_it's_an_issue",,6,6,4,3,5,4,4,Never,4,"Spent_less_time_outdoors,Made_my_home/property/business_,Insured_my_property/business",,3,3,1,4,3,3,3,4,3,4,3,3,4,3,3,1,4,4,4,4,4,2,2,4,7,Over 65,High school graduate,Retired,,,0.01455787,frusere_ui_uidaho,0.01455787,frusere_ui_uidaho,-116.996606,46.72780623,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
324,e3724435-fc66-479c-b953-9e5dc8070d62,Agree,Bovill,Bovill,83806,Bovill,59,Once a day,,Local TV,,1,6,6,6,5,90,6,5,4,4,4,Spent_less_time_outdoors,,6,6,5,5,4,4,5,4,6,6,5,5,Done_nothing,,6,6,6,6,6,3,5,Between 1 and 2 years,5,Don't_open_windows_during_fire_,,4,3,4,5,5,5,4,5,5,5,5,5,4,4,4,4,2,6,6,5,6,3,5,6,6,Over 65,High school graduate,Retired,,,0.017497685,frusere_ui_uidaho,0.017497685,frusere_ui_uidaho,-116.9959614,46.72759387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
393,267bc51e-f8d3-4aa7-9cd5-0784eb586f41,Agree,Bovill,Bovill,83806,Bovill,58,Once a day,,Radio,,1,7,7,4,,85,4,4,3,7,4,Visited_family_and_friends_more,,6,6,5,7,2,7,6,4,4,6,6,6,Done_nothing,,7,6,6,4,4,6,7,Never,1,Made_my_home/property/business_,,1,1,3,2,2,4,4,5,3,4,5,2,4,1,4,1,2,6,6,6,6,6,6,4,4,46-65,Some high school,Government/Social Services,housemaid,,0.008177083,,0.008177083,,-117.0117871,46.72794598,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
42,600c7899-9404-47ab-ac85-ce1f27fcd83e,Agree,Potlatch,Potlach,83855,Deary,30,Once a week,,Mobile phone weather app,,1,5,5,5,5,100,6,4,4,4,4,Don't_feel_it's_an_issue,,5,6,5,4,5,4,4,3,4,5,4,4,Done_nothing,,6,6,5,4,5,5,6,Between 2 and 5 years,5,Spent_less_time_outdoors,,3,3,3,4,3,4,3,3,3,3,3,3,3,3,5,4,5,6,6,3,5,4,4,5,5,18-30,Some College,Industry/Business,,,0.013315972,,0.013315972,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
43,538b2f6e-59f1-4fc8-a0a6-016571d7c544,Agree,83823,Deary,83823,Deary,8,Once a week,,other,google,1,5,5,5,5,110,3,5,5,5,5,Bought_an_air_conditioner_for_m,,6,6,5,5,6,3,3,4,3,5,5,6,Planted_different/drought_toler,,6,6,6,5,6,5,5,In the past year,5,Insured_my_property/business,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,3,5,5,5,6,6,31-45,Some College,Healthcare,,i use tonplant a garden ut it is o dy i uy tings wont grow o we gave up en addin ompost andktting it rest oping hat i wll ange nd can get backnintoni a sme point,0.013322917,,0.013322917,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,9a13205d-172a-4f00-a6ca-430234558059,Agree,83823,Deary,83823,Deary,20,Once a day,,Radio,,1,4,5,4,,100,4,3,5,4,4,"Don't_feel_it's_an_issue,Made_my_home_more_energy_effici,Visited_family_and_friends_more",,5,4,,4,6,4,4,4,4,4,4,4,Don't_feel_it's_an_issue,,6,6,6,5,6,4,4,In the past year,5,Made_my_home/property/business_,,4,4,4,4,4,4,1,1,1,1,1,1,2,2,1,1,4,4,4,4,5,4,4,4,4,31-45,High school graduate,Farming/Forestry,,,0.013327546,,0.013327546,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,d69bf6e9-5bab-4088-93dc-726a5270d041,Agree,deary,Deary,83823,Deary,32,Once a day,,Mobile phone weather app,,0,,4,4,,99,4,6,4,4,4,Spent_less_time_outdoors,,5,4,,4,4,4,4,4,4,5,4,4,Don't_feel_it's_an_issue,,4,4,4,4,4,5,5,Never,5,"Don't_open_windows_during_fire_,Made_my_home/property/business_,Spent_less_time_outdoors",,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,3,4,4,Over 65,Some College,Retired,,,0.014231481,,0.014231481,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
47,f791151e-5ced-4362-866c-793edc26cf6b,Agree,deary,Deary,83823,Deary,31,Once a day,,Mobile phone weather app,,1,5,5,5,5,95,5,5,5,4,4,"Bought_an_air_conditioner_for_m,Made_my_home_more_energy_effici",,6,5,5,5,5,5,5,4,6,6,5,4,Made_my_garden_more_drought_tol,,5,5,6,2,5,5,5,Between 1 and 2 years,4,Made_my_home/property/business_,,4,5,3,5,3,5,2,4,3,4,4,4,5,4,4,4,3,5,6,2,6,5,4,4,5,46-65,Some College,Industry/Business,,,0.014237269,,0.014237269,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
48,6e50951f-78bf-460a-a17e-ab6803a9291d,Agree,harvard,Harvard,83834,Deary,48,Once a day,,Mobile phone weather app,,1,4,5,5,5,100,4,4,4,4,4,Done_nothing,,5,4,,4,3,4,4,4,4,5,4,4,Done_nothing,,5,5,5,3,5,6,6,Never,5,"Made_my_home/property/business_,Don't_open_windows_during_fire_,Spent_less_time_outdoors",,3,4,3,4,3,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,5,46-65,Some College,Government/Social Services,,,0.014241898,,0.014241898,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
50,a817c63e-4c62-49d5-bd03-fa1828dd9c8e,Agree,deary,Deary,83823,Deary,4,Once a day,,Mobile phone weather app,,1,5,7,7,7,90,7,1,6,7,4,Spent_less_time_outdoors,,7,7,6,7,7,5,7,4,2,7,7,4,Planted_different/drought_toler,,7,7,7,3,7,7,5,Between 1 and 2 years,5,"Made_my_home/property/business_,Don't_open_windows_during_fire_",,4,5,3,5,4,5,5,5,3,5,3,5,5,5,5,5,2,5,6,5,6,7,7,4,5,46-65,Advanced college/Graduate degre,Healthcare,,na,0.014255787,,0.014255787,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
52,08f915ad-4bb8-4024-835e-432c21d1d02d,Agree,83823,Deary,83823,Deary,5,Once a week,,Mobile phone weather app,,0,,4,5,5,95,4,4,5,4,4,Made_my_home_more_energy_effici,,5,4,,4,4,4,4,4,4,5,4,4,Don't_feel_it's_an_issue,,5,5,5,5,5,4,4,Between 1 and 2 years,5,Made_my_home/property/business_,,3,4,3,4,3,4,2,3,2,2,3,2,5,3,3,3,4,5,5,4,4,4,3,3,3,46-65,Some College,Retired,,,0.015484954,,0.015484954,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57,32543c9f-6cec-472a-abcd-026e71798d98,Agree,Deary,Deary,83823,Deary,27,Once a day,,Mobile phone weather app,,1,4,5,4,,90,4,4,4,2,2,Bought_an_air_conditioner_for_m,,4,4,,4,4,4,4,4,4,4,2,2,Done_nothing,,5,5,5,3,5,2,2,In the past year,3,Don't_open_windows_during_fire_,,3,4,1,4,2,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,4,2,2,2,2,31-45,College undergraduate degree,Education,,less snow,0.01855787,,0.01855787,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
59,fee88965-a5d1-46ee-b8f8-6f6f8921b85c,Agree,deary,Deary,83823,Deary,6,other,3 times daily,Mobile phone weather app,,1,5,6,6,5,100,4,5,6,4,5,Don't_feel_it's_an_issue,,3,4,,4,4,3,6,4,4,6,3,3,"Used_irrigation,Planted_different/drought_toler",,6,6,4,4,6,4,5,Over 10 years,5,Don't_open_windows_during_fire_,,5,5,3,4,4,5,5,5,5,5,5,5,5,5,5,4,3,4,4,4,4,6,4,5,6,Over 65,Some College,Retired,,,0.022722222,,0.022722222,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
82,044efa3d-2fdf-4fae-977e-31e16bb59e07,Agree,Deary 83823,Deary,83823,Deary,7,Once a day,,Mobile phone weather app,,1,5,6,4,,92,6,2,6,5,7,"Spent_less_time_outdoors,other",open windows at night to keep cool,6,7,2,6,7,2,6,3,1,6,5,7,Done_nothing,,6,7,6,3,6,6,7,In the past year,5,"Spent_less_time_outdoors,Don't_open_windows_during_fire_,other",only open windows at night,3,5,4,4,5,5,3,3,4,4,3,4,4,5,5,5,1,7,7,3,6,5,6,7,7,18-30,Some high school,Restaurant/Food Service,,The amount of smoke makes people sick. i hate not being able to go outside on some days. I m luck i work inside but most people in our community do not,0.006570602,,0.006570602,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
83,958670c1-09e4-4214-9d5b-d5cb94408757,Agree,Deary,Deary,83823,Deary,4,Once a day,,Mobile phone weather app,,1,4,2,2,1,100,2,4,4,4,7,"Bought_an_air_conditioner_for_m,Made_my_home_more_energy_effici",,7,4,,7,7,4,4,2,2,7,3,7,"Made_my_home_more_water_efficie,Made_my_garden_more_drought_tol,Planted_different/drought_toler",,4,4,4,2,4,4,7,In the past year,5,"Don't_open_windows_during_fire_,Spent_less_time_outdoors,Made_my_home/property/business_,Insured_my_property/business",,3,5,3,5,5,5,5,5,5,5,5,4,5,4,5,5,4,7,7,2,7,7,7,7,7,46-65,Technical or vocational school,Industry/Business,grocery store,,0.006576389,,0.006576389,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0
84,1b6f714f-7bca-4d01-940a-4b76155a64b0,Agree,Deary,Deary,83823,Deary,30,Once a day,,Mobile phone weather app,,1,6,5,6,6,85,5,3,6,5,5,"Spent_less_time_outdoors,Upgraded_central_heating/coolin",,6,5,5,5,5,5,6,3,4,6,6,5,"Used_irrigation,Made_my_garden_more_drought_tol,Planted_different/drought_toler",,6,6,6,6,6,6,6,Between 1 and 2 years,5,"Spent_less_time_outdoors,Made_my_home/property/business_,Insured_my_property/business,Don't_open_windows_during_fire_,Educated_employees_on_fire_prev",,3,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,7,6,6,4,6,6,6,6,6,46-65,Technical or vocational school,Government/Social Services,,,0.006579861,,0.006579861,,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0
85,6c6339ef-f6ea-4836-875c-4e7bf499705c,Agree,Deary,Deary,83823,Deary,70,Once a day,,Social media,,0,,4,5,4,80,5,5,4,4,4,Done_nothing,,5,5,4,4,5,4,5,4,5,4,5,5,Spent_less_time_outdoors,,4,4,5,4,4,6,6,Never,4,Spent_less_time_outdoors,,3,3,3,3,3,3,3,3,3,3,1,1,3,2,2,1,4,4,4,4,4,4,4,4,4,Over 65,High school graduate,Retired,,,0.006584491,,0.006584491,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88,cd190c80-e828-4dd2-a3d0-f855568c5400,Agree,Deary,Deary,83823,Deary,70,Once a day,,Mobile phone weather app,,1,7,4,4,,90,4,4,4,5,7,Done_nothing,,6,5,5,6,5,5,7,3,3,3,4,7,Done_nothing,,7,7,7,6,6,2,7,Never,3,Done_nothing,,5,5,3,5,3,5,3,4,4,3,4,4,4,3,5,5,4,5,6,4,6,1,1,5,5,Over 65,Some College,Farming/Forestry,,Less snow,0.006600694,,0.006600694,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
89,1548fc54-9b95-4e38-8384-54eaf1b2d3db,Agree,Deary,Deary,83823,Deary,23,Once a day,,Mobile phone weather app,,1,4,4,5,5,90,5,4,4,5,4,"Spent_less_time_outdoors,Bought_an_air_conditioner_for_m",,4,4,,4,5,5,5,3,3,4,4,4,Spent_less_time_outdoors,,5,5,5,5,5,5,5,In the past year,4,"Don't_open_windows_during_fire_,Spent_less_time_outdoors",,4,3,3,4,3,4,3,3,3,2,3,2,4,4,4,4,3,5,5,5,5,5,4,5,4,Over 65,Some College,Retired,,,0.006619213,,0.006619213,,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
90,e2ec1527-872c-46ec-ae50-9a20ca32226c,Agree,83823,Deary,83823,Deary,19,Once a week,,Mobile phone weather app,,1,5,5,5,5,100,6,5,5,4,5,"Bought_an_air_conditioner_for_m,Made_my_home_more_energy_effici",,3,2,3,4,6,6,6,4,6,7,4,4,Spent_less_time_outdoors,,6,6,6,6,6,4,5,Between 1 and 2 years,4,"Don't_open_windows_during_fire_,Spent_less_time_outdoors",,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,6,6,5,5,5,4,4,4,4,18-30,High school graduate,Restaurant/Food Service,,,0.006633102,,0.006633102,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
91,07bd25ad-85a9-4cd8-9d23-f2108a5b285b,Agree,Deary,Deary,83823,Deary,25,Once a day,,Social media,,0,,4,3,3,90,1,4,4,1,1,Done_nothing,,2,4,,4,4,6,3,4,4,4,1,1,Don't_feel_it's_an_issue,,4,4,7,4,6,6,3,Between 2 and 5 years,3,Spent_less_time_outdoors,,3,5,1,3,3,3,2,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,2,2,Over 65,Technical or vocational school,Retired,,,0.006640046,,0.006640046,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92,c6d92fef-b1a9-4eda-9fd6-d51d8591fe0e,Agree,Deary,Deary,83823,Deary,6,other,varies per day,other,weather station at house,1,4,7,7,7,100,7,2,6,6,6,"Spent_less_time_outdoors,Bought_an_air_conditioner_for_m,Made_my_home_more_energy_effici,Spent_more_time_in_public_space",,6,6,6,3,6,3,3,1,1,7,7,7,"Made_my_home_more_water_efficie,Made_my_garden_more_drought_tol,Used_irrigation",,7,7,7,1,7,6,7,In the past year,5,"Spent_less_time_outdoors,Made_my_home/property/business_,Insured_my_property/business,Don't_open_windows_during_fire_",,4,5,4,4,4,4,4,4,5,4,4,4,5,5,5,2,1,7,7,7,7,4,4,4,4,46-65,College undergraduate degree,Retired,,comparing from 1960 to current snow used to be 6 feet as norm and lasted. current is a few inchesand may last weeks few weeks at most,0.006644676,,0.006644676,,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0
