town,buffer,wateryear,firehighdays_bi90,firehighdays_erc90,firehighdays_bi95,firehighdays_erc95,fireseverity_bi90,fireseverity_erc90,firesummerhighdays_bi90,firesummerhighdays_erc90,firestart_wyday_bi,firestart_wyday_erc,firestart_any_bi90,firestart_any_erc90,firestart_k2_erc90,firestart_k3_erc90,firestart_k3_bi90,firemaxrun_bi,firemaxrun_erc,fireseasonlength_bi,fireseasonlength_erc,firepeak_bi,firepeak_erc,firep95_erc,meananntemp,meanminanntemp,meanmaxanntemp,maxminjjatemp,maxmaxjjatemp,meanjjatemp,frostdays,summerdays,tmaxgt90thdays,tmingt90thdays,durtmaxgt90th,gsstartdoy,gsenddoy,gslength,meananomanntemp,meanminanomanntemp,meanmaxanomanntemp,maxminanomjjatemp,maxmaxanomjjatemp,meananomjjatemp,annualprecip,annualeto,annualpwd,coolseasonprecip,coolseasondrydays1mm,maxdrydur,maxcoolseasondrydur,preciponsetwydoy,precipCOMwydoy,annualanomprecip,annualanometo,annualanompwd,coolseasonanomprecip
Bovill,10mibuffer,2024,10,10,1,2,23.923323028342043,14.271503378820764,1,0,89,86,56,57,86,86,89,4,7,310,35,58.42340337865679,66.31770361214123,57.72772970745778,7.969146828574495,1.3760524727239332,14.562241184425055,16.893096059562026,39.11642298374204,17.42046373958137,150,79,51,45,6,276,269,-7,0.8445453244937996,0.7049669981067324,0.9841236508808667,8.062845344615404,9.903850687413481,0.528353642209422,751.5101633327805,1018.731932328984,-267.22176899620354,520.4534539636136,93,28,8,10,144.66359010090983,-186.55010964888558,46.70282681675815,-233.25293646564373,-149.01196250648167
Bovill,10mibuffer,2025,39,61,11,23,97.51510583045588,167.5047248100493,20,30,106,62,61,62,62,62,106,10,14,299,299,58.72720780112623,69.67292954264526,64.48894932014835,8.415482935337907,1.5176146068877072,15.313351263788109,15.440741505811047,35.79101057352602,18.378593613418754,153,94,68,44,0,280,269,-11,1.2740237460058377,0.8331421589235734,1.7149053330881021,8.173688854023293,12.995085532236338,1.486483516046809,710.0088310942735,1088.7266170477842,-378.71778595351066,574.3688228228004,92,26,18,21,130.6487406659541,-224.33759362080258,117.8686706655496,-342.20626428635217,-91.382745380704975
Bovill,none,1980,11,19,2,9,22.521111043480225,76.46020243962609,0,0,3,6,3,6,6,6,3,6,8,199,202,46.645430246988916,47.95863444010418,44.99765272140501,6.536516673187106,0.22086006678737238,12.85217327958684,12.291802978516046,35.171812947591036,14.637125020787343,164,39,27,36,0,274,270,-4,-0.9556963309129973,-0.6574419729189945,-1.2539506889070002,4.328196038140654,5.039803738064045,-2.5892875754315074,924.0366645654041,872.2642891438057,51.772375421598326,550.8759062488873,88,33,33,15,163.12475556120307,51.95309627080938,-104.26392128211444,156.21701755292383,-64.04529224907368
Bovill,none,1981,17,27,8,11,30.770654102849278,61.60979212919848,0,0,103,26,7,26,26,26,103,4,8,191,325,43.76600532531738,53.37460950215658,47.805261255900085,7.434241600559179,0.7624995680160176,14.105983633102342,14.011041259766046,35.16889851888004,15.60456436820651,170,69,50,43,17,275,259,-16,-0.07473133034904204,-0.12890531449921735,-0.020557346198866712,6.2565358479822955,6.131475151910088,-1.621848228012341,894.5736520836749,919.7722024613371,-25.198550377662173,530.1378388752538,116,19,19,13,161.06994605262815,25.885751551886255,-55.587725608469874,81.47347716035613,-81.3876918599012
Bovill,none,1982,17,10,5,3,33.607709519751054,16.915388647715314,2,1,35,130,33,39,130,130,35,4,4,226,222,40.08754145304362,45.472432835896804,38.950125020345034,6.4992760296826235,0.19754836548411986,12.801003693881128,14.30885721842401,34.52557779947904,16.61644184278406,183,63,19,33,0,132,264,132,-1.009696901225598,-0.6938565170311152,-1.3255372854200809,7.763506910536222,7.24009060329854,-0.6099707534347903,1039.0543526162703,875.178867717584,163.8754848986863,745.5072045574586,84,20,15,6,143.80610302789688,170.36645208448166,-100.18106035222294,270.5475124367046,133.98167382230363
Bovill,none,1983,20,20,11,10,84.63166840351167,63.4919254620869,4,8,105,237,105,107,107,237,105,12,14,144,143,45.16168416341144,45.115363184611006,36.39383983612062,6.974597342155854,0.7402448819652857,13.208949802346421,15.189141845703034,35.414132690429994,16.23807205531911,181,53,26,47,0,140,266,126,-0.5343755887523681,-0.15116000054994927,-0.9175911769547869,6.589165242512843,6.79050784640868,-0.9883405408997414,1026.0378610342743,857.9816526124876,168.05620842178678,677.6612345327934,79,14,8,3,152.19188553207368,157.3499605024856,-117.37827545731942,274.72823595980503,66.13570379763841
Bovill,none,1984,17,17,7,9,35.33651226637866,44.87076478004457,1,0,82,82,26,27,27,82,82,5,6,304,101,53.793445587158224,51.461167526245106,46.207740688323995,6.39160759097243,0.10028184984555961,12.6829333320993,13.62235412597704,37.36877339681001,16.521176882757697,179,64,16,30,0,148,260,112,-1.1006054131276735,-0.7780201898608073,-1.4231906363945397,4.922279866536915,7.159449428982256,-0.7052357134611533,981.8028604636589,883.4027619324625,98.40009853119648,632.2807939549285,87,26,15,9,151.11077726372153,109.71929216906418,-93.12544849345774,202.84474066252193,17.359595456967558
Bovill,none,1985,41,37,20,16,146.93316713441155,145.89865542252844,22,21,161,162,99,101,162,162,161,13,19,196,182,56.0047248840332,66.57104059855143,56.532450739542654,5.6721543891245165,-0.9399619324566209,12.284270710705655,13.287199910482002,35.62919006347704,16.658157824087844,189,60,21,28,0,275,252,-23,-1.8368185417837049,-1.8313668149718558,-1.842270268595554,7.6175950792095835,8.840653143989094,-0.5682547721310075,907.1147903203965,909.858747502168,-2.743957181771407,554.2112393925588,90,52,18,11,160.18142086404612,38.42688978860784,-65.501180567639,103.92807035624683,-57.314291342596114
Bovill,none,1986,4,11,0,0,5.825922743479397,18.26362266540538,3,11,NA,266,103,243,245,266,NA,2,6,168,28,44.21270078023272,53.48039461771649,48.382781473795575,6.124663745758225,-0.2326973344637,12.48202482598015,14.246586100260004,35.926741536457996,17.04151234281236,179,70,26,33,9,143,254,111,-1.3843091851499973,-1.124102216978935,-1.6445161533210595,8.628834872775247,10.25342746310745,-0.18490025340649047,887.8994234204293,896.4186743199824,-8.519250899553072,589.4932551085949,88,17,17,7,160.1013950586508,19.21152288864064,-78.94125374982453,98.15277663846517,-22.03227562656003
Bovill,none,1987,10,27,2,16,15.150747235615937,97.18488935629516,0,0,108,107,108,101,107,107,108,4,8,99,263,38.979592259724946,45.96587880452474,40.79452662150066,7.570557361759568,0.7192196014265051,14.42189512209263,14.571934000651027,33.955305989582996,16.366300450200633,174,78,40,37,0,112,269,157,0.061584430851346024,-0.17218528108872994,0.29535414279142197,7.193421766493037,11.620954725476981,-0.8601121460182191,705.6289942214885,959.5415626758088,-253.9125684543203,447.0609909147024,103,30,25,30,156.94531618378602,-163.0589063103002,-15.818365393998166,-147.24054091630202,-164.46453982045256
Bovill,none,1988,37,47,20,35,106.74295225143366,269.53851272265126,1,0,13,7,3,7,7,7,13,11,35,339,334,57.69750289916995,61.31365509033202,52.33039795557656,7.109519104532009,0.08162092059472312,14.137417288469296,13.944660441080998,34.22511698404901,16.440908935104606,184,70,44,43,18,274,256,-18,-0.3826938995680933,-0.7966811191116439,0.031293319975457264,8.15119951036258,8.68995259602838,-0.7855036611142463,738.7999921689432,977.6214073467999,-238.8214151778567,450.1644740899405,113,44,44,43,166.77069841101456,-133.28357612565156,1.0931969208797403,-134.3767730465313,-164.75672440802052
Bovill,none,1989,3,16,0,11,3.7151555538177057,52.287838252385626,0,0,NA,27,126,11,27,27,NA,2,11,5,126,38.16634877522789,50.79279950459798,39.63610022226971,6.826224388923836,0.3250123742508799,13.327436403596794,14.178109741211017,34.655211385091036,16.271719371408686,165,59,29,37,0,275,269,-6,-0.6827485419843854,-0.566392508264355,-0.7991045757044157,5.4076126098632304,5.8876168145073,-0.9546932248101652,929.6009770184754,899.7227516248822,29.878225393593198,631.7011721084515,78,19,15,15,152.00091677071907,60.91307648668676,-75.63717644492475,136.5502529316115,20.175641373296493
Bovill,none,1990,9,16,4,14,23.709934711456192,111.07307554880794,0,0,184,176,176,176,176,176,184,5,16,12,15,41.17602907816568,53.804002253214506,45.76006893157958,7.621213998315556,1.290033634830294,13.952394361800817,15.066466267904048,34.027444458008006,16.936744806040917,153,73,21,45,0,106,269,163,0.11224106740733342,0.39862875231505923,-0.17414661750039243,7.287631056043319,7.15619489881691,-0.2896677901779325,960.7063250541688,891.167822185283,69.53850286888587,600.2626590132714,93,23,13,21,149.7566861474801,92.01842452238013,-84.19210588452403,176.21053040690416,-11.262871721883455
Bovill,none,1991,1,4,0,0,2.444062360127731,3.451373926798457,0,0,NA,130,364,124,130,130,NA,1,3,NA,8,41.891059366862,49.5367753346761,43.20221720377604,6.369719448699288,0.20998393716336075,12.529454960235215,13.257211303711017,33.576201375326036,16.281287323219257,178,60,20,26,0,135,269,134,-1.1392534822089337,-0.6814209453518743,-1.5970860190659935,6.7399268256289755,5.947616746690322,-0.9451252729995941,971.9591018060845,890.1644649977485,81.79463680833601,657.3264682044587,80,41,17,3,128.75397923198886,103.27120127429578,-85.19546307205844,188.4666643463542,45.80093746930376
Bovill,none,1992,29,53,11,37,80.56893351124538,281.53233158588415,7,12,11,7,1,7,7,7,11,8,14,250,260,40.8612174987793,50.014210383097335,44.96187512079874,7.962940400893154,1.3992911555945238,14.526589646191784,14.94472147623702,35.14459635416705,16.930601208451886,169,67,51,53,7,280,264,-16,0.4707273967930513,0.5209891158881569,0.42046567769794574,8.131359524197066,9.525787862142074,-0.2958113877669655,812.3862696687382,956.0784293139974,-143.69215964525915,470.13259587188577,103,31,31,24,165.75623484997251,-59.69729862585649,-20.44978111192271,-39.24751751393378,-144.7886026260752
Bovill,none,1993,6,23,3,12,20.584812031561967,72.22547067006423,0,0,124,121,124,26,26,121,124,5,12,13,123,28.79205423990886,33.33621247609456,30.3267640177409,5.914990896285957,0.10585279769552688,11.724128994876386,12.935779825845998,29.57042338053401,14.085292683476961,169,39,18,29,0,129,269,140,-1.593982034622265,-0.7855520848197081,-2.402411984424822,7.142318895127581,6.585239325629516,-3.141119912741889,856.7899708896873,811.2558131137242,45.53415777596308,454.36952473719913,100,15,14,29,163.7369675372191,-11.897929642101381,-164.10411495608275,152.20618531398136,-157.15600599795582
Bovill,none,1994,12,37,7,22,27.435622835811266,136.81859656969695,0,0,176,39,39,39,39,39,176,6,9,142,325,48.176389567057285,59.88222096761068,53.861224085489894,7.57259884141898,0.827018473028619,14.31817920980934,15.919351196289028,37.07655232747402,17.229577111506806,170,84,43,50,0,274,269,-5,0.06362591051075792,-0.06438640948661607,0.1916382305081319,7.2259640163840535,7.116279262966877,0.0031645152879552106,577.9988437096277,972.0427632487068,-394.04391953907907,377.5047169576089,119,41,15,15,146.309548756419,-290.6890568221609,-3.317164821100145,-287.37189200106076,-234.02081377754612
Bovill,none,1995,7,4,0,1,13.804803371429347,6.248879877726289,1,1,2,NA,2,7,7,NA,2,3,2,241,236,39.257998148600265,40.38239784240724,36.636315638224275,6.56152292538999,0.6368376222375964,12.486208228542383,13.604918416341036,30.914030965169047,15.272933550848494,168,47,16,35,0,134,258,124,-0.9474500055182319,-0.25456726027763854,-1.6403327507588252,6.314388020833422,3.8856753879124213,-1.9534790453703568,1063.6488724549613,838.1069220965728,225.54195035838848,716.8411197861037,92,31,31,26,147.67391039631403,194.96097192317254,-137.2530059732341,332.2139778964066,105.31558905094877
Bovill,none,1996,2,0,1,0,5.667973486582461,0,0,0,NA,NA,169,NA,NA,NA,NA,2,0,1,NA,44.90383033752442,51.85115013122557,46.916524855295805,6.404202911849487,0.40016165005491344,12.40824417364406,16.121163940429994,35.591877237956,16.60695040606075,161,61,19,31,0,134,254,120,-1.0880100922506162,-0.4781403896514535,-1.6978797948497788,6.0851428561742775,7.405655924479163,-0.6194621901581003,1177.1063979814448,852.8981017346183,324.20829624682654,845.8444706300895,74,26,13,3,128.8866471797803,305.0228296868502,-123.63010869130181,428.652938378152,230.9232721321285
Bovill,none,1997,0,1,0,0,0,0.30884456634525037,0,0,NA,NA,NA,232,NA,NA,NA,0,1,NA,NA,39.832213465372725,44.02967592875164,36.89310554504395,6.794982053155763,0.8674762743248636,12.722487831986664,15.266961669922011,33.78486531575504,16.44137134275574,167,57,5,45,0,275,269,-6,-0.7139908777524583,-0.023928608190371334,-1.4040531473145452,6.8479800754123685,7.147796800401316,-0.7850412534631109,1313.2543378074965,861.4537201498945,451.80061765760206,925.2072182744744,69,23,23,14,140.9040907032604,444.5664372757079,-113.90620791991242,558.4726451956203,313.68168753931946
Bovill,none,1998,1,2,0,0,0.524200344085731,0.09208091100047433,0,0,NA,NA,44,47,NA,NA,NA,1,1,NA,168,44.47739168802899,59.5013022104899,48.421183598836265,8.113475963296425,1.702308536337938,14.52464339025491,15.853585815429994,35.765074666341036,17.9151189002438,164,71,29,46,0,118,269,151,0.6045030323882027,0.8109036538227029,0.39810241095370247,6.413627794054111,6.7511886596684185,0.6887063040249487,858.7361693084241,907.4586128479181,-48.72244353949395,516.2505428393683,99,41,15,3,153.39060672332425,-9.95173122336458,-67.9013152218889,57.94958399852431,-95.2749878957866
Bovill,none,1999,5,9,0,2,7.018530559539796,27.395217895507873,0,0,237,237,81,199,237,237,237,3,4,283,155,47.659522883097345,55.9409564971924,43.31248812357585,6.63852682941038,0.4356550451827758,12.841398613637985,14.855193074544047,35.577884928385004,15.778370296091309,192,59,16,26,0,139,263,124,-0.8704461014978416,-0.45574983733245916,-1.2851423656632242,6.506726921929243,7.931346978081805,-1.4480423001275429,974.2906076510749,892.8323100358248,81.4582976152501,786.335648233692,79,22,9,2,127.30085166152783,105.6027071192862,-82.52761803398214,188.13032515326833,174.81011749853707
Bovill,none,2000,11,11,4,5,23.638988431294656,20.805995575586884,5,4,21,19,4,19,19,19,21,3,6,329,304,53.8789150238037,62.186028544108055,58.493877951304114,7.312983956536774,0.9945497884559684,13.631418124617579,13.655877685547011,35.319670613607,16.06862461255947,168,53,22,31,6,135,270,135,-0.17922904756332908,0.11624774874960148,-0.47470584387625964,5.779029846191848,7.18636610243005,-1.1577879836593787,978.0004840741555,916.757442785427,61.24304128872848,698.6498583654562,61,48,12,8,140.0817011492417,105.91691577956071,-59.77076764049321,165.68768342005393,83.7286598674953
Bovill,none,2001,4,6,1,3,6.748548285166471,11.892363484700688,1,0,NA,233,232,233,233,233,NA,2,3,124,121,47.243770853678384,54.633552678426085,47.872213923136414,6.413273206040226,-0.22217031679194096,13.048716728872392,15.028390502929994,34.91590779622402,16.175931687285996,198,74,15,19,6,129,269,140,-1.095699724867996,-1.113575199307176,-1.0778242504288162,6.611574978299023,6.501138644748416,-1.050480908932856,597.5296833515167,905.3700453359634,-307.84036198444664,364.74726834893227,110,29,13,1,149.17204505377651,-271.158217180272,-69.98988273384356,-201.16833444642845,-246.77826238622268
Bovill,none,2002,2,4,0,1,9.13650296529125,6.009534200032558,0,0,NA,NA,3,4,42,NA,NA,2,2,1,39,54.1327340443929,52.538562266031896,47.061343866984046,6.422016767388633,0.2254815785308067,12.61855195624646,17.977131144205998,37.140679931641046,16.370717676135115,183,65,20,29,0,137,265,128,-1.0869561635195888,-0.6659233039844283,-1.5079890230547492,9.286052619086608,8.415610080295497,-0.8556949200837359,978.472988491257,884.9640902144214,93.50889827683557,735.2767015993595,79,11,11,11,132.53144167625615,109.78508795946824,-90.3958378553856,200.18092581485382,123.75117086420452
Bovill,none,2003,10,25,4,10,21.510698222120592,66.4475126107535,2,0,35,13,18,13,13,13,35,3,8,321,326,55.3533888498942,71.60720952351889,58.1650314839681,7.671154757286334,1.192640720872576,14.14966879370009,15.153899129232002,37.86496887207005,17.920216275643586,166,78,25,43,0,141,269,128,0.16218182637811174,0.301235838357341,0.023127814398882455,5.97608829074451,10.648476833767852,0.6938036794247366,823.3324391196171,959.8807226382195,-136.54828351860237,608.2658583323159,101,25,23,28,149.00201624989623,-45.35546141217163,-15.479205431587467,-29.876255980584162,-3.2596724028389907
Bovill,none,2004,19,20,7,6,47.51026687622057,42.818006451924745,0,0,4,4,4,4,4,4,4,5,5,214,214,42.647685623168925,56.689980061848964,46.582104237874375,7.34213044630375,1.1176185788569821,13.566642313750517,17.48893127441403,35.14361979166705,17.444645983930993,174,59,25,44,0,274,270,-4,-0.15008255779635318,0.23931653915061515,-0.5394816547433215,9.516953531901454,7.171977233887112,0.21823338771214054,968.9720883667471,910.8595911804587,58.112497186288465,557.2725402067106,98,23,23,15,168.2549252088768,96.88852007215243,-65.66861924546154,162.55713931761397,-57.64865829125045
Bovill,none,2005,14,35,5,19,32.335125596697,155.52338824272118,4,4,161,130,115,124,130,130,161,3,19,217,190,52.44308446248374,66.55974960327146,57.36998227437338,7.252915013979562,0.8913029361533337,13.614527091805792,14.805678304036007,35.18430480957005,16.224931722447494,168,54,28,26,7,275,259,-16,-0.2560579169286593,-1.0194636190128825e-4,-0.5120138874954173,5.370191107855517,8.590278286403922,-1.0014808737713583,713.9791942735515,931.3538823376099,-217.37468806405843,452.0428531368574,114,31,15,9,145.98385202331085,-154.7087062582372,-44.00604573219703,-110.70266052604018,-159.48267759829753
Bovill,none,2006,10,25,5,14,21.040326942130832,86.8263047059377,3,2,72,53,72,53,53,53,72,4,9,252,291,58.1999163309733,66.40803743998211,59.28427721659342,8.000610459558493,1.430976505366634,14.570244413750352,16.832208251953034,37.986133829753044,17.864973322550455,155,82,34,57,0,132,269,137,0.49163752865027155,0.5395716228513989,0.4437034344491441,7.737737019856672,7.367127990722988,0.6385607263316045,933.58876003325,1014.9212379318972,-81.3324778986472,645.2813020745913,84,28,14,1,140.5593400058254,64.90085950146123,39.56130986209025,25.33954963937098,33.75577133943635
Bovill,none,2007,17,22,3,5,41.372734398580896,49.55930569966635,11,18,308,227,26,210,227,227,308,6,9,325,108,57.79030176798502,70.17066243489586,62.227405115763354,7.655390027886669,0.8632901892814581,14.447489866491878,16.31656799316403,38.640557861328034,17.77755701921987,166,74,34,33,0,274,256,-18,0.14641709697844674,-0.028114693233776928,0.3209488871906704,7.688676452636701,9.915488009982486,0.5511444230010191,802.3465807586911,1019.5656759627165,-217.2190952040254,654.3823530276618,93,30,22,16,113.41289711507436,-66.34131977309765,44.20574789290944,-110.5470676660071,42.85682229250687
Bovill,none,2008,11,14,8,6,42.46909307086213,44.54083374341333,1,0,35,33,33,31,33,33,35,6,13,272,14,57.40181719462076,59.94452896118164,53.67813285191856,6.63691867140476,0.2643590805526435,13.009478262256875,16.250324503580998,36.609307861328034,16.00129520582122,186,58,20,29,0,135,270,135,-0.8552943326953434,-0.6139429591537234,-1.0966457062369634,8.22520090738958,8.259762742783884,-1.225117390397631,945.5059821307661,932.51215247189,12.993829658876166,688.7034402390323,82,29,23,2,143.49883658076925,73.42241383617137,-44.016057954030124,117.4384717902015,73.7822417410713
