.id,.town,tenure_years,question,resp,n_metrics,instr_delta_raw,climate_delta_mean_z,resp_z,pdi
17,Bovill,63,H1,4,6,0.34630426399234665,-0.27549394293117185,-0.9325323267806559,-0.657038383849484
17,Bovill,63,H2,4,6,0.591865373257181,-0.12416532640377584,-1.0154240552872527,-0.8912587288834768
17,Bovill,63,H3,NA,4,2.4189022510021534,-0.5271184201339135,NA,NA
17,Bovill,63,H4,4,1,6.852297255627924,-0.5053552265139454,0.6424743660890072,1.1478295926029527
17,Bovill,63,H5,4,1,1.596669750231321,0.29689586551939895,0.22345986187493688,-0.07343600364446207
17,Bovill,63,H6,4,2,-2.187172371261365,0.5663585337992102,-0.409731583427315,-0.9760901172265253
18,Bovill,24,D1,5,6,-41.662459726204474,0.28093109612137385,-0.15818158019603737,-0.43911267631741124
18,Bovill,24,D2,5,2,-32.0540153404571,0.26815391547751155,0.14587241328801573,-0.12228150218949582
18,Bovill,24,D3,5,1,1.9826086956521538,0.3006281249836403,0.02516183675894344,-0.2754662882246968
18,Bovill,24,D4,3,2,-0.5449685747631803,0.21387155051680054,-0.4762830493927936,-0.6901545999095942
18,Bovill,24,D5,5,2,2.0532608695651864,0.8326966457856936,-0.051646169100137515,-0.8843428148858311
18,Bovill,24,F1,6,4,8.18641304347825,0.31276371788854496,0.45774375144599394,0.14498003355744898
18,Bovill,24,F2,6,2,6.90978260869567,0.0900828773082986,0.4449380079294995,0.3548551306212009
18,Bovill,24,F3,5,5,19.076449079924807,0.3095588696861102,-0.47169849095349675,-0.7812573606396069
18,Bovill,24,F4,5,7,9.764856170283226,-0.02174140509913675,0.3871292131041495,0.40887061820328624
18,Bovill,24,F5,5,4,9.27010869565194,0.06944892770848442,-0.2499012616070132,-0.31935018931549763
18,Bovill,24,H1,6,6,0.53576707372435,0.008888324512723488,0.8320721697972593,0.8231838452845358
18,Bovill,24,H2,5,6,0.7982307257354713,0.10504841010162247,-0.13320616639252122,-0.2382545764941437
18,Bovill,24,H3,5,4,5.8467391304348,0.04971917822408364,-0.25373177975505656,-0.30345095797914023
18,Bovill,24,H4,3,1,31.68478260869566,-0.08402128013438083,-0.1686495210983646,-0.08462824096398376
18,Bovill,24,H5,2,1,1.5304347826086424,0.2599047974613654,-1.3743770265759392,-1.6342818240373047
18,Bovill,24,H6,6,2,-13.54782608695654,0.1790453369236239,1.1592879398393707,0.9802426029157468
19,Bovill,6,D1,5,6,-157.7249476979485,-0.7981466214594249,-0.15818158019603737,0.6399650412633876
19,Bovill,6,D2,5,2,-162.02891382514878,-1.3784063525171173,0.14587241328801573,1.524278765805133
19,Bovill,6,D3,5,1,-13.428571428575506,-1.9430848589495582,0.02516183675894344,1.9682466957085016
19,Bovill,6,D4,3,2,16.266466472001962,2.7420660086940005,-0.4762830493927936,-3.218349058086794
19,Bovill,6,D5,5,2,-18.928571428577186,-1.7262363776037135,-0.051646169100137515,1.674590208503576
19,Bovill,6,F1,4,4,-83.96428571430035,-2.6883875440794527,-1.3290048049229108,1.3593827391565418
19,Bovill,6,F2,4,2,-12.00000000001097,-1.3308929845791437,-1.370768610287852,-0.039875625708708284
19,Bovill,6,F3,4,5,-211.97812872627492,-1.9604664486168926,-1.3705956152233687,0.5898708333935239
19,Bovill,6,F4,4,7,19.754318873688817,0.1442255267680519,-0.4108310016615457,-0.5550565284295976
19,Bovill,6,F5,4,4,-29.214285714266794,-0.5111355558402881,-1.1934536886091955,-0.6823181327689074
19,Bovill,6,H1,4,6,1.5913184283541293,1.593263052501288,-0.9325323267806559,-2.525795379281944
19,Bovill,6,H2,3,6,-0.30752979137891834,-1.1231398335358085,-1.8976419441819838,-0.7745021106461754
19,Bovill,6,H3,4,4,3.178571428568608,-0.39928102315528086,-1.2324115016674164,-0.8331304785121356
19,Bovill,6,H4,5,1,215.71428571427447,3.038415950425187,1.453598253276379,-1.5848176971488082
19,Bovill,6,H5,5,1,5.571428571427735,2.516728974017865,1.0223783061003748,-1.4943506679174903
19,Bovill,6,H6,5,2,-109.0714285714274,-3.07759400630533,0.3747781782060278,3.4523721845113577
20,Bovill,12,D1,6,6,-94.61311213164282,-0.21137154309126424,0.6938898651266154,0.9052614082178797
20,Bovill,12,D2,5,2,-141.39992943290758,-1.1170723067486856,0.14587241328801573,1.2629447200367014
20,Bovill,12,D3,5,1,-3.496503496502903,-0.49707555941094395,0.02516183675894344,0.5222373961698874
20,Bovill,12,D4,3,2,2.3895691728714787,0.6551831964437392,-0.4762830493927936,-1.1314662458365328
20,Bovill,12,D5,6,2,-3.6975524475527908,0.13133053536150302,0.8555300185718389,0.7241994832103358
20,Bovill,12,F1,7,4,-22.950174825177776,-0.70128838627422,1.3511180296304464,2.052406415904666
20,Bovill,12,F2,7,2,-7.526223776224796,-0.9947110116272659,1.3527913170381753,2.347502328665441
20,Bovill,12,F3,7,5,-80.32587104932132,-0.6670319667036908,1.326095757586247,1.993127724289938
20,Bovill,12,F4,6,7,12.295997827921635,0.020311488786363404,1.1850894278698447,1.1647779390834814
20,Bovill,12,F5,6,4,-27.154720279720205,-0.4800644748869407,0.693651165395169,1.1737156402821096
20,Bovill,12,H1,6,6,0.03538085974345433,-0.7421876588469617,0.8320721697972593,1.5742598286442209
20,Bovill,12,H2,6,6,1.035649750747716,0.3687540234082468,0.74901172250221,0.38025769909396323
20,Bovill,12,H3,7,4,8.203671328671227,0.446344559344425,1.7036276640696633,1.2572831047252382
20,Bovill,12,H4,2,1,81.43356643356645,0.7600686737504492,-0.9797734082857363,-1.7398420820361855
20,Bovill,12,H5,5,1,-0.1573426573427278,-0.6826893093813488,1.0223783061003748,1.7050676154817235
20,Bovill,12,H6,6,2,-44.03846153846219,-0.860456947630263,1.1592879398393707,2.019744887469634
21,Bovill,25,D1,5,6,-21.43438209833177,0.46899933607713074,-0.15818158019603737,-0.6271809162731681
21,Bovill,25,D2,5,2,-6.557528110839168,0.5911509197849693,0.14587241328801573,-0.44527850649695355
21,Bovill,25,D3,5,1,0.4769230769229247,0.08141542710898164,0.02516183675894344,-0.0562535903500382
21,Bovill,25,D4,4,2,-0.2552190596972488,0.25744564851685053,0.44880518115859397,0.19135953264174344
21,Bovill,25,D5,5,2,2.494230769230783,0.8864770984430581,-0.051646169100137515,-0.9381232675431956
21,Bovill,25,F1,6,4,9.126923076923045,0.34339411908806,0.45774375144599394,0.11434963235793394
21,Bovill,25,F2,6,2,6.928846153846061,0.09151540765839555,0.4449380079294995,0.35342260027110395
21,Bovill,25,F3,5,5,21.744129156585963,0.3357678345664019,-0.47169849095349675,-0.8074663255198986
21,Bovill,25,F4,4,7,-2.869799014021629,-0.23165609404672768,-0.4108310016615457,-0.179174907614818
21,Bovill,25,F5,5,4,14.364423076923408,0.14630293384358645,-0.2499012616070132,-0.39620419545059965
21,Bovill,25,H1,4,6,0.5866614314202696,0.0852803766634285,-0.9325323267806559,-1.0178127034440845
21,Bovill,25,H2,4,6,0.8401775222957725,0.15163947715116466,-1.0154240552872527,-1.1670635324384173
21,Bovill,25,H3,NA,4,5.5096153846152705,-0.007012124556046341,NA,NA
21,Bovill,25,H4,4,1,34.792307692307524,-0.03129575595361552,0.6424743660890072,0.6737701220426228
21,Bovill,25,H5,4,1,1.13076923076914,0.036698594466490216,0.22345986187493688,0.18676126740844667
21,Bovill,25,H6,4,2,-15.524999999999995,0.11163851613637367,-0.409731583427315,-0.5213700995636887
22,Bovill,25,D1,5,6,-21.43438209833177,0.46899933607713074,-0.15818158019603737,-0.6271809162731681
22,Bovill,25,D2,5,2,-6.557528110839168,0.5911509197849693,0.14587241328801573,-0.44527850649695355
22,Bovill,25,D3,5,1,0.4769230769229247,0.08141542710898164,0.02516183675894344,-0.0562535903500382
22,Bovill,25,D4,3,2,-0.2552190596972488,0.25744564851685053,-0.4762830493927936,-0.7337286979096441
22,Bovill,25,D5,5,2,2.494230769230783,0.8864770984430581,-0.051646169100137515,-0.9381232675431956
22,Bovill,25,F1,6,4,9.126923076923045,0.34339411908806,0.45774375144599394,0.11434963235793394
22,Bovill,25,F2,6,2,6.928846153846061,0.09151540765839555,0.4449380079294995,0.35342260027110395
22,Bovill,25,F3,6,5,21.744129156585963,0.3357678345664019,0.42719863331637514,0.09143079874997323
22,Bovill,25,F4,5,7,-2.869799014021629,-0.23165609404672768,0.3871292131041495,0.6187853071508772
22,Bovill,25,F5,5,4,14.364423076923408,0.14630293384358645,-0.2499012616070132,-0.39620419545059965
22,Bovill,25,H1,4,6,0.5866614314202696,0.0852803766634285,-0.9325323267806559,-1.0178127034440845
22,Bovill,25,H2,4,6,0.8401775222957725,0.15163947715116466,-1.0154240552872527,-1.1670635324384173
22,Bovill,25,H3,NA,4,5.5096153846152705,-0.007012124556046341,NA,NA
22,Bovill,25,H4,2,1,34.792307692307524,-0.03129575595361552,-0.9797734082857363,-0.9484776523321208
22,Bovill,25,H5,6,1,1.13076923076914,0.036698594466490216,1.8212967503258128,1.7845981558593227
22,Bovill,25,H6,5,2,-15.524999999999995,0.11163851613637367,0.3747781782060278,0.26313966206965417
23,Bovill,28,D1,5,6,-29.3769091643879,0.39515459840142175,-0.15818158019603737,-0.5533361785974591
23,Bovill,28,D2,5,2,-21.002756960544513,0.4081545092217716,0.14587241328801573,-0.26228209593375584
23,Bovill,28,D3,5,1,3.8998357963876193,0.5797571277201746,0.02516183675894344,-0.5545952909612312
23,Bovill,28,D4,5,2,0.8488913563842913,0.42348773994974065,1.3738934117099815,0.9504056717602408
23,Bovill,28,D5,6,2,2.467159277504166,0.8831754738190835,0.8555300185718389,-0.0276454552472446
23,Bovill,28,F1,6,4,10.407088122605437,0.3850863579334298,0.45774375144599394,0.07265739351256412
23,Bovill,28,F2,6,2,6.549671592775122,0.06302233029877054,0.4449380079294995,0.381915677630729
23,Bovill,28,F3,6,5,25.250654210833435,0.3702181394596556,0.42719863331637514,0.05698049385671955
23,Bovill,28,F4,6,7,-10.453752097332892,-0.3576574078343818,1.1850894278698447,1.5427468357042264
23,Bovill,28,F5,6,4,15.962038440486396,0.17040492908051136,0.693651165395169,0.5232462363146577
23,Bovill,28,H1,6,6,0.4626490406826948,-0.1008612989454955,0.8320721697972593,0.9329334687427548
23,Bovill,28,H2,5,6,0.829363709531183,0.1396283793584667,-0.13320616639252122,-0.2728345457509879
23,Bovill,28,H3,5,4,5.2637520525452715,-0.04838609274178644,-0.25373177975505656,-0.2053456870132701
23,Bovill,28,H4,3,1,38.87657361795316,0.03800217601126831,-0.1686495210983646,-0.2066516971096329
23,Bovill,28,H5,2,1,1.022167487684772,-0.023953574830855796,-1.3743770265759392,-1.3504234517450835
23,Bovill,28,H6,6,2,-17.671729611384883,0.03845111606059483,1.1592879398393707,1.1208368237787758
24,Bovill,12,D1,4,6,-94.61311213164282,-0.21137154309126424,-1.0102530255186901,-0.7988814824274258
24,Bovill,12,D2,4,2,-141.39992943290758,-1.1170723067486856,-0.7207813362466652,0.39629097050202045
24,Bovill,12,D3,NA,1,-3.496503496502903,-0.49707555941094395,NA,NA
24,Bovill,12,D4,4,2,2.3895691728714787,0.6551831964437392,0.44880518115859397,-0.20637801528514527
24,Bovill,12,D5,4,2,-3.6975524475527908,0.13133053536150302,-0.9588223567721138,-1.0901528921336168
24,Bovill,12,F1,5,4,-22.950174825177776,-0.70128838627422,-0.43563052673845837,0.2656578595357616
24,Bovill,12,F2,4,2,-7.526223776224796,-0.9947110116272659,-1.370768610287852,-0.3760575986605861
24,Bovill,12,F3,5,5,-80.32587104932132,-0.6670319667036908,-0.47169849095349675,0.19533347575019405
24,Bovill,12,F4,5,7,12.295997827921635,0.020311488786363404,0.3871292131041495,0.3668177243177861
24,Bovill,12,F5,4,4,-27.154720279720205,-0.4800644748869407,-1.1934536886091955,-0.7133892137222548
24,Bovill,12,H1,4,6,0.03538085974345433,-0.7421876588469617,-0.9325323267806559,-0.1903446679336942
24,Bovill,12,H2,4,6,1.035649750747716,0.3687540234082468,-1.0154240552872527,-1.3841780786954994
24,Bovill,12,H3,NA,4,8.203671328671227,0.446344559344425,NA,NA
24,Bovill,12,H4,4,1,81.43356643356645,0.7600686737504492,0.6424743660890072,-0.11759430766144197
24,Bovill,12,H5,4,1,-0.1573426573427278,-0.6826893093813488,0.22345986187493688,0.9061491712562857
24,Bovill,12,H6,5,2,-44.03846153846219,-0.860456947630263,0.3747781782060278,1.2352351258362908
25,Bovill,82,D1,4,6,-22.620931278808033,0.4579675306778065,-1.0102530255186901,-1.4682205561964965
25,Bovill,82,D2,5,2,-4.0691234208186025,0.6226747627811762,0.14587241328801573,-0.47680234949316047
25,Bovill,82,D3,5,1,1.68331791551033,0.25705439448651785,0.02516183675894344,-0.23189255772757442
25,Bovill,82,D4,4,2,-2.0602815576008027,-0.014009405211080737,0.44880518115859397,0.4628145863696747
25,Bovill,82,D5,4,2,1.8396546407647816,0.8066453445879701,-0.9588223567721138,-1.765467701360084
25,Bovill,82,F1,4,4,4.499306197964897,0.1926825300995139,-1.3290048049229108,-1.5216873350224247
25,Bovill,82,F2,4,2,3.0047795251310796,-0.20335863056955633,-1.370768610287852,-1.1674099797182957
25,Bovill,82,F3,5,5,13.229410233612786,0.25211388701468995,-0.47169849095349675,-0.7238123779681866
25,Bovill,82,F4,4,7,-2.954125236663423,-0.23305710678017896,-0.4108310016615457,-0.17777389488136672
25,Bovill,82,F5,4,4,12.6635290699738,0.12064285308260335,-1.1934536886091955,-1.314096541691799
25,Bovill,82,H1,6,6,0.34630426399234665,-0.27549394293117185,0.8320721697972593,1.107566112728431
25,Bovill,82,H2,6,6,0.591865373257181,-0.12416532640377584,0.74901172250221,0.8731770489059859
25,Bovill,82,H3,6,4,2.4189022510021534,-0.5271184201339135,0.7249479421573034,1.252066362291217
25,Bovill,82,H4,4,1,6.852297255627924,-0.5053552265139454,0.6424743660890072,1.1478295926029527
25,Bovill,82,H5,4,1,1.596669750231321,0.29689586551939895,0.22345986187493688,-0.07343600364446207
25,Bovill,82,H6,4,2,-2.187172371261365,0.5663585337992102,-0.409731583427315,-0.9760901172265253
26,Bovill,13,D1,5,6,-86.6367887522448,-0.13721258805470998,-0.15818158019603737,-0.020968992141327386
26,Bovill,13,D2,6,2,-98.48606547765047,-0.5734268478282042,1.0125261628226967,1.585953010650901
26,Bovill,13,D3,6,1,-1.5934065934061565,-0.22000377147898478,0.9309879600809104,1.1509917315598952
26,Bovill,13,D4,3,2,0.23724930250744913,0.3315057023248741,-0.4762830493927936,-0.8077887517176676
26,Bovill,13,D5,6,2,-21.81318681318855,-2.0780425241104075,0.8555300185718389,2.9335725426822465
26,Bovill,13,F1,4,4,-16.311813186811552,-0.48509113897227235,-1.3290048049229108,-0.8439136659506385
26,Bovill,13,F2,5,2,-5.2197802197796035,-0.8213932803591428,-0.4629153011791763,0.35847797917996654
26,Bovill,13,F3,4,5,-60.29135785579693,-0.47020032363050335,-1.3705956152233687,-0.9003952915928654
26,Bovill,13,F4,4,7,36.70082719658578,0.42577820639857217,-0.4108310016615457,-0.8366092080601178
26,Bovill,13,F5,4,4,-29.711538461537643,-0.5186372259040646,-1.1934536886091955,-0.674816462705131
26,Bovill,13,H1,6,6,0.15023149568615102,-0.5697977090042597,0.8320721697972593,1.4018698788015191
26,Bovill,13,H2,6,6,0.8735501135608608,0.18870701900775141,0.74901172250221,0.5603047034944586
26,Bovill,13,H3,7,4,7.053571428570928,0.2528053427538637,1.7036276640696633,1.4508223213157996
26,Bovill,13,H4,2,1,69.83516483516561,0.5632780485806824,-0.9797734082857363,-1.5430514568664186
26,Bovill,13,H5,6,1,2.3901098901100997,0.7400182715184651,1.8212967503258128,1.0812784788073477
26,Bovill,13,H6,6,2,-34.97252747252739,-0.5513765026476458,1.1592879398393707,1.7106644424870165
27,Bovill,2,D1,6,0,NA,NA,0.6938898651266154,NA
27,Bovill,2,D2,5,0,NA,NA,0.14587241328801573,NA
27,Bovill,2,D3,5,0,NA,NA,0.02516183675894344,NA
27,Bovill,2,D4,2,0,NA,NA,-1.401371279944181,NA
27,Bovill,2,D5,6,0,NA,NA,0.8555300185718389,NA
27,Bovill,2,F1,4,0,NA,NA,-1.3290048049229108,NA
27,Bovill,2,F2,4,0,NA,NA,-1.370768610287852,NA
27,Bovill,2,F3,4,0,NA,NA,-1.3705956152233687,NA
27,Bovill,2,F4,4,0,NA,NA,-0.4108310016615457,NA
27,Bovill,2,F5,4,0,NA,NA,-1.1934536886091955,NA
27,Bovill,2,H1,6,0,NA,NA,0.8320721697972593,NA
27,Bovill,2,H2,6,0,NA,NA,0.74901172250221,NA
27,Bovill,2,H3,6,0,NA,NA,0.7249479421573034,NA
27,Bovill,2,H4,3,0,NA,NA,-0.1686495210983646,NA
27,Bovill,2,H5,2,0,NA,NA,-1.3743770265759392,NA
27,Bovill,2,H6,6,0,NA,NA,1.1592879398393707,NA
28,Bovill,2,D1,6,0,NA,NA,0.6938898651266154,NA
28,Bovill,2,D2,6,0,NA,NA,1.0125261628226967,NA
28,Bovill,2,D3,6,0,NA,NA,0.9309879600809104,NA
28,Bovill,2,D4,3,0,NA,NA,-0.4762830493927936,NA
28,Bovill,2,D5,6,0,NA,NA,0.8555300185718389,NA
28,Bovill,2,F1,4,0,NA,NA,-1.3290048049229108,NA
28,Bovill,2,F2,6,0,NA,NA,0.4449380079294995,NA
28,Bovill,2,F3,6,0,NA,NA,0.42719863331637514,NA
28,Bovill,2,F4,2,0,NA,NA,-2.006751431192936,NA
28,Bovill,2,F5,6,0,NA,NA,0.693651165395169,NA
28,Bovill,2,H1,6,0,NA,NA,0.8320721697972593,NA
28,Bovill,2,H2,6,0,NA,NA,0.74901172250221,NA
28,Bovill,2,H3,6,0,NA,NA,0.7249479421573034,NA
28,Bovill,2,H4,2,0,NA,NA,-0.9797734082857363,NA
28,Bovill,2,H5,3,0,NA,NA,-0.5754585823505011,NA
28,Bovill,2,H6,4,0,NA,NA,-0.409731583427315,NA
29,Bovill,9,D1,5,6,-265.94976418140595,-1.8043544841152857,-0.15818158019603737,1.6461729039192483
29,Bovill,9,D2,5,2,-309.7124701063897,-3.249305109460406,0.14587241328801573,3.3951775227484218
29,Bovill,9,D3,5,1,11.749999999996014,1.7226621620954368,0.02516183675894344,-1.6975003253364933
29,Bovill,9,D4,4,2,10.856083718565671,1.9284234103194406,0.44880518115859397,-1.4796182291608466
29,Bovill,9,D5,5,2,-15.000000000003352,-1.2471099114079216,-0.051646169100137515,1.195463742307784
29,Bovill,9,F1,5,4,-8.999999999997375,-0.2469610144187752,-0.43563052673845837,-0.18866951231968318
29,Bovill,9,F2,5,2,16.208333333336878,0.7888225933411772,-0.4629153011791763,-1.2517378945203534
29,Bovill,9,F3,5,5,-27.73948984296357,-0.1503903235483208,-0.47169849095349675,-0.321308167405176
29,Bovill,9,F4,5,7,29.43905117327883,0.30512960674124634,0.3871292131041495,0.08199960636290315
29,Bovill,9,F5,4,4,16.02083333334568,0.17129192244572894,-1.1934536886091955,-1.3647456110549245
29,Bovill,9,H1,5,6,1.1842033358067534,0.982186328298683,-0.05023007849169832,-1.0324164067903814
29,Bovill,9,H2,5,6,1.7892522818884806,1.2057940106361047,-0.13320616639252122,-1.339000177028626
29,Bovill,9,H3,5,4,14.145833333336629,1.4462936760575447,-0.25373177975505656,-1.7000254558126011
29,Bovill,9,H4,3,1,190.8333333333685,2.6162596617058194,-0.1686495210983646,-2.784909182804184
29,Bovill,9,H5,3,1,3.416666666668787,1.3133322316526588,-0.5754585823505011,-1.8887908140031597
29,Bovill,9,H6,4,2,-93.83333333334957,-2.5580890967594248,-0.409731583427315,2.1483575133321096
30,Bovill,25,D1,6,6,-21.43438209833177,0.46899933607713074,0.6938898651266154,0.2248905290494847
30,Bovill,25,D2,6,2,-6.557528110839168,0.5911509197849693,1.0125261628226967,0.42137524303772744
30,Bovill,25,D3,6,1,0.4769230769229247,0.08141542710898164,0.9309879600809104,0.8495725329719288
30,Bovill,25,D4,6,2,-0.2552190596972488,0.25744564851685053,2.298981642261369,2.0415359937445183
30,Bovill,25,D5,2,2,2.494230769230783,0.8864770984430581,-2.7731747321160665,-3.659651830559125
30,Bovill,25,F1,6,4,9.126923076923045,0.34339411908806,0.45774375144599394,0.11434963235793394
30,Bovill,25,F2,6,2,6.928846153846061,0.09151540765839555,0.4449380079294995,0.35342260027110395
30,Bovill,25,F3,7,5,21.744129156585963,0.3357678345664019,1.326095757586247,0.9903279230198452
30,Bovill,25,F4,3,7,-2.869799014021629,-0.23165609404672768,-1.208791216427241,-0.9771351223805133
30,Bovill,25,F5,7,4,14.364423076923408,0.14630293384358645,1.6372035923973514,1.490900658553765
30,Bovill,25,H1,7,6,0.5866614314202696,0.0852803766634285,1.7143744180862168,1.6290940414227884
30,Bovill,25,H2,7,6,0.8401775222957725,0.15163947715116466,1.6312296113969413,1.4795901342457767
30,Bovill,25,H3,7,4,5.5096153846152705,-0.007012124556046341,1.7036276640696633,1.7106397886257096
30,Bovill,25,H4,1,1,34.792307692307524,-0.03129575595361552,-1.7908972954731082,-1.7596015395194926
30,Bovill,25,H5,2,1,1.13076923076914,0.036698594466490216,-1.3743770265759392,-1.4110756210424293
30,Bovill,25,H6,7,2,-15.524999999999995,0.11163851613637367,1.9437977014727135,1.8321591853363397
31,Bovill,52,D1,5,6,-22.620931278808033,0.4579675306778065,-0.15818158019603737,-0.6161491108738438
31,Bovill,52,D2,5,2,-4.0691234208186025,0.6226747627811762,0.14587241328801573,-0.47680234949316047
31,Bovill,52,D3,5,1,1.68331791551033,0.25705439448651785,0.02516183675894344,-0.23189255772757442
31,Bovill,52,D4,3,2,-2.0602815576008027,-0.014009405211080737,-0.4762830493927936,-0.46227364418171285
